bikeid,trips,distance,stations,duration,avg_trip_distance,avg_trip_duration,avg_age,age_range,revenue
928,274,673445,144,411250,2457.8,1500.9,36.9,58.0,543.0
929,458,1154811,170,519462,2521.4,1134.2,37.5,44.0,296.5
93,384,1190111,152,496909,3099.2,1294.0,36.6,52.0,309.5
930,400,980280,145,502996,2450.7,1257.5,38.4,47.0,412.0
931,151,419679,84,230254,2779.3,1524.9,39.3,39.0,185.5
932,258,780697,117,445106,3026.0,1725.2,38.0,54.0,564.0
933,461,1225882,166,623961,2659.2,1353.5,36.5,55.0,713.5
934,287,730244,142,377001,2544.4,1313.6,37.9,42.0,457.5
935,332,1018748,148,393828,3068.5,1186.2,37.0,45.0,184.0
936,364,940679,156,502746,2584.3,1381.2,37.1,48.0,577.0
937,331,1009958,155,509453,3051.2,1539.1,36.8,53.0,696.5
938,421,1231263,169,647842,2924.6,1538.8,36.1,55.0,730.5
939,352,954948,161,487236,2712.9,1384.2,37.0,48.0,471.5
94,436,1196699,146,543714,2744.7,1247.1,37.9,43.0,452.5
940,360,951117,154,399435,2642.0,1109.5,37.0,53.0,240.5
941,323,928267,161,465192,2873.9,1440.2,38.5,48.0,506.5
942,413,1099576,162,491696,2662.4,1190.5,37.8,57.0,400.0
943,374,1113032,161,433084,2976.0,1158.0,36.7,43.0,279.5
944,466,1270946,178,542665,2727.4,1164.5,37.8,56.0,360.5
945,294,824001,136,371284,2802.7,1262.9,37.3,41.0,261.0
946,342,977647,151,501734,2858.6,1467.1,36.9,44.0,694.5
947,337,902063,162,458276,2676.7,1359.9,36.2,52.0,554.5
948,366,997918,150,590696,2726.6,1613.9,35.3,46.0,919.0
949,299,840114,150,386696,2809.7,1293.3,37.0,80.0,379.5
95,462,1221940,148,623939,2644.9,1350.5,37.8,45.0,521.0
950,306,797526,147,365181,2606.3,1193.4,33.6,59.0,212.0
951,331,881384,151,428020,2662.8,1293.1,37.6,49.0,327.0
952,334,856149,147,353583,2563.3,1058.6,37.1,48.0,124.5
953,369,925194,165,416094,2507.3,1127.6,37.5,56.0,276.5
954,409,1171940,165,466106,2865.4,1139.6,38.4,47.0,244.0
955,261,697302,135,346287,2671.7,1326.8,35.8,44.0,424.0
956,351,1031504,157,629278,2938.8,1792.8,36.8,46.0,1049.5
957,410,1104478,153,510011,2693.8,1243.9,36.8,54.0,349.0
958,444,1192915,171,538893,2686.7,1213.7,38.1,51.0,484.5
959,441,1248339,178,536643,2830.7,1216.9,36.1,59.0,518.5
96,412,1168122,172,665400,2835.2,1615.0,35.9,48.0,908.5
960,426,1136376,187,492990,2667.5,1157.3,36.6,54.0,341.0
961,264,791813,115,347791,2999.3,1317.4,36.1,48.0,258.0
962,334,869247,144,381713,2602.5,1142.9,37.7,48.0,197.0
963,380,1049413,162,556441,2761.6,1464.3,36.4,49.0,861.0
964,385,1031148,169,410329,2678.3,1065.8,36.9,50.0,214.5
965,387,1056729,163,416577,2730.6,1076.4,37.6,49.0,257.5
966,292,934429,142,345107,3200.1,1181.9,36.9,52.0,175.0
967,403,1031028,166,447403,2558.4,1110.2,38.1,89.0,244.0
968,404,1180401,169,527267,2921.8,1305.1,35.8,49.0,536.0
97,401,1167902,153,536612,2912.5,1338.2,38.9,48.0,370.0
971,388,992132,150,449462,2557.0,1158.4,36.9,53.0,305.0
972,377,1028595,159,461469,2728.4,1224.1,37.1,54.0,288.0
973,373,1014379,161,523122,2719.5,1402.5,36.4,44.0,594.0
974,224,596262,122,256806,2661.9,1146.5,37.9,51.0,246.0
975,329,950320,166,537801,2888.5,1634.7,37.4,48.0,780.5
976,335,884175,156,391032,2639.3,1167.3,37.7,45.0,269.0
977,347,896615,157,532329,2583.9,1534.1,36.8,44.0,759.5
978,434,1212482,176,569971,2793.7,1313.3,38.7,55.0,549.5
979,411,1194864,167,432373,2907.2,1052.0,37.5,87.0,203.0
98,446,1280985,161,577574,2872.2,1295.0,37.4,44.0,433.0
980,400,1102468,182,465344,2756.2,1163.4,35.4,51.0,306.0
981,357,933715,159,410495,2615.4,1149.8,36.9,48.0,256.5
982,435,1140936,156,558363,2622.8,1283.6,36.1,52.0,535.5
983,356,1041374,163,464996,2925.2,1306.2,36.5,83.0,428.0
984,341,870765,143,439387,2553.6,1288.5,36.6,47.0,365.5
985,325,950745,143,381868,2925.4,1175.0,37.6,42.0,218.0
986,424,1271536,170,565848,2998.9,1334.5,38.2,64.0,482.0
987,375,1102648,161,535524,2940.4,1428.1,37.4,86.0,615.0
988,396,1080795,155,594093,2729.3,1500.2,39.2,45.0,758.5
989,470,1311645,182,591170,2790.7,1257.8,37.4,40.0,533.0
99,438,1192574,166,536394,2722.8,1224.6,36.8,49.0,418.0
990,423,1171611,179,549047,2769.8,1298.0,38.0,48.0,451.5
991,376,1088740,161,506786,2895.6,1347.8,37.1,39.0,527.5
992,413,1184062,157,477207,2867.0,1155.5,36.4,54.0,262.5
993,316,845624,153,427344,2676.0,1352.4,35.4,45.0,452.0
994,436,1173473,167,596710,2691.5,1368.6,37.0,43.0,740.5
995,394,1146839,159,486066,2910.8,1233.7,36.3,42.0,272.5
996,342,946954,139,437242,2768.9,1278.5,36.1,42.0,275.5
997,386,1074301,166,486075,2783.2,1259.3,37.2,53.0,488.5
998,322,890851,154,454433,2766.6,1411.3,36.0,45.0,452.0
999,362,959516,162,428577,2650.6,1183.9,37.7,60.0,322.5
